# started on Fri May 15 20:53:30 2026

12428,,dTLB-load-misses,57024346,100.00,,
391,,page-faults,57024346,100.00,,
23854386,,instructions,57024346,100.00,0.11,insn per cycle
218178758,,cycles,57024346,100.00,,
