# started on Fri May 15 20:56:20 2026

5665210,,dTLB-load-misses,22602518473,100.00,,
752,,page-faults,22602518473,100.00,,
58575132292,,instructions,22602518473,100.00,0.66,insn per cycle
88135894525,,cycles,22602518473,100.00,,
