# started on Fri May 15 20:59:14 2026

4014081,,dTLB-load-misses,22217914994,100.00,,
507,,page-faults,22217914994,100.00,,
58336668428,,instructions,22217914994,100.00,0.67,insn per cycle
87549455369,,cycles,22217914994,100.00,,
