# started on Fri May 15 21:36:29 2026

3852370,,dTLB-load-misses,39874994785,100.00,,
578,,page-faults,39874994785,100.00,,
38402430951,,instructions,39874994785,100.00,0.53,insn per cycle
72395449619,,cycles,39874994785,100.00,,
