# started on Fri May 15 21:34:35 2026

4009485,,dTLB-load-misses,39462782114,100.00,,
617,,page-faults,39462782114,100.00,,
38955577858,,instructions,39462782114,100.00,0.53,insn per cycle
73692679982,,cycles,39462782114,100.00,,
