# started on Fri May 15 21:35:38 2026

4240882,,dTLB-load-misses,39736998884,100.00,,
585,,page-faults,39736998884,100.00,,
42838552060,,instructions,39736998884,100.00,0.53,insn per cycle
80087352646,,cycles,39736998884,100.00,,
