# started on Fri May 15 20:58:49 2026

4545845,,dTLB-load-misses,22434417415,100.00,,
500,,page-faults,22434417415,100.00,,
58506034322,,instructions,22434417415,100.00,0.66,insn per cycle
88334147848,,cycles,22434417415,100.00,,
