# started on Fri May 15 20:54:17 2026

4769155,,dTLB-load-misses,22500160788,100.00,,
756,,page-faults,22500160788,100.00,,
58602713209,,instructions,22500160788,100.00,0.66,insn per cycle
88205361788,,cycles,22500160788,100.00,,
