# started on Fri May 15 21:36:16 2026

3824063,,dTLB-load-misses,39767033682,100.00,,
586,,page-faults,39767033682,100.00,,
38692105665,,instructions,39767033682,100.00,0.53,insn per cycle
72710630120,,cycles,39767033682,100.00,,
